,index,label,segment_path,video_class,video_name,dataset
3527,900,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/6JmCJbug_0.avi,Fighting,6JmCJbug_0,rwf2000
3528,901,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/6mrIIcAQ2fI_0.avi,Fighting,6mrIIcAQ2fI_0,rwf2000
3529,902,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/6mrIIcAQ2fI_1.avi,Fighting,6mrIIcAQ2fI_1,rwf2000
3530,903,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/6MSwCc0a_0.avi,Fighting,6MSwCc0a_0,rwf2000
3531,904,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/6n48sGUq_0.avi,Fighting,6n48sGUq_0,rwf2000
3532,905,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/6YmBBzyX_0.avi,Fighting,6YmBBzyX_0,rwf2000
3533,906,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/7-e3_UW7L7U_0.avi,Fighting,7-e3_UW7L7U_0,rwf2000
3534,907,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/7icHwpC_d44_0.avi,Fighting,7icHwpC_d44_0,rwf2000
3535,908,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/7KXPekwe_0.avi,Fighting,7KXPekwe_0,rwf2000
3536,909,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/7QgVKRHB_0.avi,Fighting,7QgVKRHB_0,rwf2000
3537,910,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/7qtRgyFsk3s_0.avi,Fighting,7qtRgyFsk3s_0,rwf2000
3538,911,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/7qtRgyFsk3s_1.avi,Fighting,7qtRgyFsk3s_1,rwf2000
3539,912,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/7R1m3V8C30g_0.avi,Fighting,7R1m3V8C30g_0,rwf2000
3540,913,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/7R1m3V8C30g_1.avi,Fighting,7R1m3V8C30g_1,rwf2000
3541,914,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/80ySNph9_0.avi,Fighting,80ySNph9_0,rwf2000
3542,915,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/85dkGMed_0.avi,Fighting,85dkGMed_0,rwf2000
3543,916,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/86lUShJD_0.avi,Fighting,86lUShJD_0,rwf2000
3544,917,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/88ndrvAZpE8_0.avi,Fighting,88ndrvAZpE8_0,rwf2000
3545,918,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/88ndrvAZpE8_1.avi,Fighting,88ndrvAZpE8_1,rwf2000
3546,919,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/8MuRpAyP_0.avi,Fighting,8MuRpAyP_0,rwf2000
3547,920,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/8pKKdS7rhXo_0.avi,Fighting,8pKKdS7rhXo_0,rwf2000
3548,921,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/8PuNOqvh_0.avi,Fighting,8PuNOqvh_0,rwf2000
3549,922,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/8SWZq5we_fk_0.avi,Fighting,8SWZq5we_fk_0,rwf2000
3550,923,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/8SWZq5we_fk_1.avi,Fighting,8SWZq5we_fk_1,rwf2000
3551,924,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/8SWZq5we_fk_2.avi,Fighting,8SWZq5we_fk_2,rwf2000
3552,925,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/8U6x0VMW_0.avi,Fighting,8U6x0VMW_0,rwf2000
3553,926,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/8VqTmuq4HcI_0.avi,Fighting,8VqTmuq4HcI_0,rwf2000
3554,927,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/8VqTmuq4HcI_1.avi,Fighting,8VqTmuq4HcI_1,rwf2000
3555,928,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/8VqTmuq4HcI_2.avi,Fighting,8VqTmuq4HcI_2,rwf2000
3556,929,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9CeKXVvD_0.avi,Fighting,9CeKXVvD_0,rwf2000
3557,930,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9C_LQa7nnFg_0.avi,Fighting,9C_LQa7nnFg_0,rwf2000
3558,931,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9C_LQa7nnFg_1.avi,Fighting,9C_LQa7nnFg_1,rwf2000
3559,932,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9C_LQa7nnFg_2.avi,Fighting,9C_LQa7nnFg_2,rwf2000
3560,933,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9F6pZn73_0.avi,Fighting,9F6pZn73_0,rwf2000
3561,934,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9GFNxpur_0.avi,Fighting,9GFNxpur_0,rwf2000
3562,935,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9haGKtHJ_0.avi,Fighting,9haGKtHJ_0,rwf2000
3563,936,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9Jss3rP1_0.avi,Fighting,9Jss3rP1_0,rwf2000
3564,937,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9N4HikpX_0.avi,Fighting,9N4HikpX_0,rwf2000
3565,938,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9nFtxkJ7ywg_0.avi,Fighting,9nFtxkJ7ywg_0,rwf2000
3566,939,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9qjOCoE7_0.avi,Fighting,9qjOCoE7_0,rwf2000
3567,940,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9U8J4abJGDg_0.avi,Fighting,9U8J4abJGDg_0,rwf2000
3568,941,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/9uvZbSsy_0.avi,Fighting,9uvZbSsy_0,rwf2000
3569,942,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/a2kw3cfb_0.avi,Fighting,a2kw3cfb_0,rwf2000
3570,943,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/a2qLzOu_n0s_0.avi,Fighting,a2qLzOu_n0s_0,rwf2000
3571,944,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/a39igxDY_0.avi,Fighting,a39igxDY_0,rwf2000
3572,945,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/a7gBQaAFEtw_0.avi,Fighting,a7gBQaAFEtw_0,rwf2000
3573,946,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/a7gBQaAFEtw_1.avi,Fighting,a7gBQaAFEtw_1,rwf2000
3574,947,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/a7gBQaAFEtw_2.avi,Fighting,a7gBQaAFEtw_2,rwf2000
3575,948,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/a7gBQaAFEtw_3.avi,Fighting,a7gBQaAFEtw_3,rwf2000
3576,949,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/a7gBQaAFEtw_4.avi,Fighting,a7gBQaAFEtw_4,rwf2000
3577,950,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/a7gBQaAFEtw_5.avi,Fighting,a7gBQaAFEtw_5,rwf2000
3578,951,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/AbD9xwut_0.avi,Fighting,AbD9xwut_0,rwf2000
3579,952,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Ae3RYgGF_0.avi,Fighting,Ae3RYgGF_0,rwf2000
3580,953,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/AEGjLggu_0.avi,Fighting,AEGjLggu_0,rwf2000
3581,954,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/AF4Rk1I2_0.avi,Fighting,AF4Rk1I2_0,rwf2000
3582,955,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/AG0ofjSP_0.avi,Fighting,AG0ofjSP_0,rwf2000
3583,956,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/aGfwZ3E4_0.avi,Fighting,aGfwZ3E4_0,rwf2000
3584,957,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/ajJRyYZUEtA_0.avi,Fighting,ajJRyYZUEtA_0,rwf2000
3585,958,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/ajJRyYZUEtA_1.avi,Fighting,ajJRyYZUEtA_1,rwf2000
3586,959,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/ajJRyYZUEtA_2.avi,Fighting,ajJRyYZUEtA_2,rwf2000
3587,960,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/aKgSasWRJ2s_0.avi,Fighting,aKgSasWRJ2s_0,rwf2000
3588,961,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/aKK0B4kpKZA_0.avi,Fighting,aKK0B4kpKZA_0,rwf2000
3589,962,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Am9mUxPTvK4_0.avi,Fighting,Am9mUxPTvK4_0,rwf2000
3590,963,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/aoFX2ZCB_0.avi,Fighting,aoFX2ZCB_0,rwf2000
3591,964,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/API3q8TBGu4_0.avi,Fighting,API3q8TBGu4_0,rwf2000
3592,965,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/API3q8TBGu4_1.avi,Fighting,API3q8TBGu4_1,rwf2000
3593,966,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/aQysMqg0K7M_0.avi,Fighting,aQysMqg0K7M_0,rwf2000
3594,967,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/aQysMqg0K7M_1.avi,Fighting,aQysMqg0K7M_1,rwf2000
3595,968,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/aQysMqg0K7M_2.avi,Fighting,aQysMqg0K7M_2,rwf2000
3596,969,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/aQysMqg0K7M_3.avi,Fighting,aQysMqg0K7M_3,rwf2000
3597,970,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/aRvWjteA_0.avi,Fighting,aRvWjteA_0,rwf2000
3598,971,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/arXD3QM2_0.avi,Fighting,arXD3QM2_0,rwf2000
3599,972,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/as4zD6d86q0_0.avi,Fighting,as4zD6d86q0_0,rwf2000
3600,973,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/AsGAgf8U2rk_0.avi,Fighting,AsGAgf8U2rk_0,rwf2000
3601,974,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Assault005_x264_0.avi,Fighting,Assault005_x264_0,rwf2000
3602,975,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Assault005_x264_1.avi,Fighting,Assault005_x264_1,rwf2000
3603,976,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Assault009_x264_0.avi,Fighting,Assault009_x264_0,rwf2000
3604,977,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Assault009_x264_1.avi,Fighting,Assault009_x264_1,rwf2000
3605,978,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Assault010_x264_0.avi,Fighting,Assault010_x264_0,rwf2000
3606,979,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Assault010_x264_1.avi,Fighting,Assault010_x264_1,rwf2000
3607,980,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Assault011_x264_0.avi,Fighting,Assault011_x264_0,rwf2000
3608,981,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Assault011_x264_1.avi,Fighting,Assault011_x264_1,rwf2000
3609,982,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/AszvEN7z_0.avi,Fighting,AszvEN7z_0,rwf2000
3610,983,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/ATDMY6PzK9U_0.avi,Fighting,ATDMY6PzK9U_0,rwf2000
3611,984,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/az7WDDFT_0.avi,Fighting,az7WDDFT_0,rwf2000
3612,985,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/B3UdlWcs_0.avi,Fighting,B3UdlWcs_0,rwf2000
3613,986,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/B6DO4tXb_0.avi,Fighting,B6DO4tXb_0,rwf2000
3614,987,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/b6XfVAZC9Zs_0.avi,Fighting,b6XfVAZC9Zs_0,rwf2000
3615,988,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/b6XfVAZC9Zs_1.avi,Fighting,b6XfVAZC9Zs_1,rwf2000
3616,989,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/b6XfVAZC9Zs_2.avi,Fighting,b6XfVAZC9Zs_2,rwf2000
3617,990,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/b9I5dDvH_0.avi,Fighting,b9I5dDvH_0,rwf2000
3618,991,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/bd48s5BpoGY_0.avi,Fighting,bd48s5BpoGY_0,rwf2000
3619,992,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/BEoVUtDm_0.avi,Fighting,BEoVUtDm_0,rwf2000
3620,993,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/bK1saynI_0.avi,Fighting,bK1saynI_0,rwf2000
3621,994,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/BKtajPcB_0.avi,Fighting,BKtajPcB_0,rwf2000
3622,995,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/BOLcNZ5O_0.avi,Fighting,BOLcNZ5O_0,rwf2000
3623,996,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/BOt8ZMpM_0.avi,Fighting,BOt8ZMpM_0,rwf2000
3624,997,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/BpargJW29Wo_0.avi,Fighting,BpargJW29Wo_0,rwf2000
3625,998,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/BpargJW29Wo_1.avi,Fighting,BpargJW29Wo_1,rwf2000
3626,999,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/bpbiA2sr_0.avi,Fighting,bpbiA2sr_0,rwf2000
3627,1000,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/bQHNsRpQOIE_0.avi,Fighting,bQHNsRpQOIE_0,rwf2000
3628,1001,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/bQHNsRpQOIE_1.avi,Fighting,bQHNsRpQOIE_1,rwf2000
3629,1002,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/bQHNsRpQOIE_2.avi,Fighting,bQHNsRpQOIE_2,rwf2000
3630,1003,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/bUaC34RU_0.avi,Fighting,bUaC34RU_0,rwf2000
3631,1004,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/BUjGBAPb_0.avi,Fighting,BUjGBAPb_0,rwf2000
3632,1005,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/c1bRFt0x_0.avi,Fighting,c1bRFt0x_0,rwf2000
3633,1006,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/c1PJngmt_0.avi,Fighting,c1PJngmt_0,rwf2000
3634,1007,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/C3cT1JGv_0.avi,Fighting,C3cT1JGv_0,rwf2000
3635,1008,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/C4SQF-UZzkA_0.avi,Fighting,C4SQF-UZzkA_0,rwf2000
3636,1009,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/C4SQF-UZzkA_1.avi,Fighting,C4SQF-UZzkA_1,rwf2000
3637,1010,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/C4SQF-UZzkA_2.avi,Fighting,C4SQF-UZzkA_2,rwf2000
3638,1011,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/C76VU1PQ_0.avi,Fighting,C76VU1PQ_0,rwf2000
3639,1012,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/c7j3qEqO_0.avi,Fighting,c7j3qEqO_0,rwf2000
3640,1013,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/C7sNO3e2_0.avi,Fighting,C7sNO3e2_0,rwf2000
3641,1014,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/C7Ty4ui5_0.avi,Fighting,C7Ty4ui5_0,rwf2000
3642,1015,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cAp5A44HRS8_0.avi,Fighting,cAp5A44HRS8_0,rwf2000
3643,1016,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cAp5A44HRS8_1.avi,Fighting,cAp5A44HRS8_1,rwf2000
3644,1017,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cErr6pCN_0.avi,Fighting,cErr6pCN_0,rwf2000
3645,1018,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cfks5NXs_0.avi,Fighting,cfks5NXs_0,rwf2000
3646,1019,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cfOKjx8l_0.avi,Fighting,cfOKjx8l_0,rwf2000
3647,1020,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/CfPgoKqk_0.avi,Fighting,CfPgoKqk_0,rwf2000
3648,1021,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cHsy9xWM_0.avi,Fighting,cHsy9xWM_0,rwf2000
3649,1022,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cJvLTWGs-SE_0.avi,Fighting,cJvLTWGs-SE_0,rwf2000
3650,1023,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cJvLTWGs-SE_1.avi,Fighting,cJvLTWGs-SE_1,rwf2000
3651,1024,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/CKzrrb7E_0.avi,Fighting,CKzrrb7E_0,rwf2000
3652,1025,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cLsPLNQn_0.avi,Fighting,cLsPLNQn_0,rwf2000
3653,1026,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cPeNUm31_0.avi,Fighting,cPeNUm31_0,rwf2000
3654,1027,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/CPGf41PN_0.avi,Fighting,CPGf41PN_0,rwf2000
3655,1028,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/CqJB8ZWLZ-o_0.avi,Fighting,CqJB8ZWLZ-o_0,rwf2000
3656,1029,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/CqJB8ZWLZ-o_1.avi,Fighting,CqJB8ZWLZ-o_1,rwf2000
3657,1030,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/CqJB8ZWLZ-o_2.avi,Fighting,CqJB8ZWLZ-o_2,rwf2000
3658,1031,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/CqJB8ZWLZ-o_3.avi,Fighting,CqJB8ZWLZ-o_3,rwf2000
3659,1032,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cqP8OyUh_0.avi,Fighting,cqP8OyUh_0,rwf2000
3660,1033,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cURNFrn5_0.avi,Fighting,cURNFrn5_0,rwf2000
3661,1034,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cVYo5yT2_0.avi,Fighting,cVYo5yT2_0,rwf2000
3662,1035,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cWJ92fkhME4_0.avi,Fighting,cWJ92fkhME4_0,rwf2000
3663,1036,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/cwLtq5Y3_0.avi,Fighting,cwLtq5Y3_0,rwf2000
3664,1037,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/d1b2n9qX_0.avi,Fighting,d1b2n9qX_0,rwf2000
3665,1038,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/d3WwO8eM_0.avi,Fighting,d3WwO8eM_0,rwf2000
3666,1039,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/D6cjNRiP_0.avi,Fighting,D6cjNRiP_0,rwf2000
3667,1040,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/DAMfrqpC_0.avi,Fighting,DAMfrqpC_0,rwf2000
3668,1041,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dBllnaSKVfQ_0.avi,Fighting,dBllnaSKVfQ_0,rwf2000
3669,1042,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dDNWfVPw_0.avi,Fighting,dDNWfVPw_0,rwf2000
3670,1043,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/DIsQwAdR8MI_0.avi,Fighting,DIsQwAdR8MI_0,rwf2000
3671,1044,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/DjLWv5mr_0.avi,Fighting,DjLWv5mr_0,rwf2000
3672,1045,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dkTzP0SB_0.avi,Fighting,dkTzP0SB_0,rwf2000
3673,1046,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/DL2gWMZA_0.avi,Fighting,DL2gWMZA_0,rwf2000
3674,1047,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dNDOYLTf_0.avi,Fighting,dNDOYLTf_0,rwf2000
3675,1048,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dOM7frJMFbc_0.avi,Fighting,dOM7frJMFbc_0,rwf2000
3676,1049,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dOM7frJMFbc_1.avi,Fighting,dOM7frJMFbc_1,rwf2000
3677,1050,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dOM7frJMFbc_2.avi,Fighting,dOM7frJMFbc_2,rwf2000
3678,1051,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dOM7frJMFbc_3.avi,Fighting,dOM7frJMFbc_3,rwf2000
3679,1052,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dOo2X5wR_0.avi,Fighting,dOo2X5wR_0,rwf2000
3680,1053,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dP20avzQAf8_0.avi,Fighting,dP20avzQAf8_0,rwf2000
3681,1054,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dPV9BZrq_0.avi,Fighting,dPV9BZrq_0,rwf2000
3682,1055,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/DrKgJwIv_0.avi,Fighting,DrKgJwIv_0,rwf2000
3683,1056,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dRlBBYvf_0.avi,Fighting,dRlBBYvf_0,rwf2000
3684,1057,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/DRlOjUNi_0.avi,Fighting,DRlOjUNi_0,rwf2000
3685,1058,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dt8YUGoOSgQ_0.avi,Fighting,dt8YUGoOSgQ_0,rwf2000
3686,1059,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/dt8YUGoOSgQ_1.avi,Fighting,dt8YUGoOSgQ_1,rwf2000
3687,1060,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/DThokDTW_0.avi,Fighting,DThokDTW_0,rwf2000
3688,1061,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/DTq6Gu30-uA_0.avi,Fighting,DTq6Gu30-uA_0,rwf2000
3689,1062,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/DTq6Gu30-uA_1.avi,Fighting,DTq6Gu30-uA_1,rwf2000
