,Unnamed: 0,index,label,segment_path,video_class,video_name,dataset,resized,bright,contrast,flip_lr,hue_adjust
229,4027,1400,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RFAA8QO7_0.avi,Fighting,RFAA8QO7_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RFAA8QO7_0-8ff7818fe8_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RFAA8QO7_0-8ff7818fe8_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RFAA8QO7_0-8ff7818fe8_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RFAA8QO7_0-8ff7818fe8_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RFAA8QO7_0-8ff7818fe8_0_hue_adjust.mp4
230,4028,1401,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RfFGwwhG_0.avi,Fighting,RfFGwwhG_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RfFGwwhG_0-56b330d7b1_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RfFGwwhG_0-56b330d7b1_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RfFGwwhG_0-56b330d7b1_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RfFGwwhG_0-56b330d7b1_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RfFGwwhG_0-56b330d7b1_0_hue_adjust.mp4
231,4029,1402,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RfqBhe5z_0.avi,Fighting,RfqBhe5z_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RfqBhe5z_0-7dff0a1eb3_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RfqBhe5z_0-7dff0a1eb3_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RfqBhe5z_0-7dff0a1eb3_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RfqBhe5z_0-7dff0a1eb3_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RfqBhe5z_0-7dff0a1eb3_0_hue_adjust.mp4
232,4030,1403,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RFUr2krY_0.avi,Fighting,RFUr2krY_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RFUr2krY_0-4492251577_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RFUr2krY_0-4492251577_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RFUr2krY_0-4492251577_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RFUr2krY_0-4492251577_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RFUr2krY_0-4492251577_0_hue_adjust.mp4
233,4031,1404,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RGIpCpdlzI8_0.avi,Fighting,RGIpCpdlzI8_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RGIpCpdlzI8_0-bfd4ec51f9_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RGIpCpdlzI8_0-bfd4ec51f9_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RGIpCpdlzI8_0-bfd4ec51f9_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RGIpCpdlzI8_0-bfd4ec51f9_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RGIpCpdlzI8_0-bfd4ec51f9_0_hue_adjust.mp4
234,4032,1405,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RGIpCpdlzI8_1.avi,Fighting,RGIpCpdlzI8_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RGIpCpdlzI8_1-8bb0bcf407_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RGIpCpdlzI8_1-8bb0bcf407_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RGIpCpdlzI8_1-8bb0bcf407_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RGIpCpdlzI8_1-8bb0bcf407_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RGIpCpdlzI8_1-8bb0bcf407_0_hue_adjust.mp4
235,4033,1406,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Ri_poPbOu-k_0.avi,Fighting,Ri_poPbOu-k_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_0-838a6069a7_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_0-838a6069a7_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_0-838a6069a7_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_0-838a6069a7_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_0-838a6069a7_0_hue_adjust.mp4
236,4034,1407,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Ri_poPbOu-k_1.avi,Fighting,Ri_poPbOu-k_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_1-a3ff069e3c_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_1-a3ff069e3c_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_1-a3ff069e3c_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_1-a3ff069e3c_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_1-a3ff069e3c_0_hue_adjust.mp4
237,4035,1408,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/Ri_poPbOu-k_2.avi,Fighting,Ri_poPbOu-k_2,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_2-cb8a7a0817_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_2-cb8a7a0817_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_2-cb8a7a0817_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_2-cb8a7a0817_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/Ri_poPbOu-k_2-cb8a7a0817_0_hue_adjust.mp4
238,4036,1409,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/rjHXmq47_0.avi,Fighting,rjHXmq47_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rjHXmq47_0-9f70d1782c_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rjHXmq47_0-9f70d1782c_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rjHXmq47_0-9f70d1782c_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rjHXmq47_0-9f70d1782c_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rjHXmq47_0-9f70d1782c_0_hue_adjust.mp4
239,4037,1410,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RNOSWjgC_0.avi,Fighting,RNOSWjgC_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RNOSWjgC_0-cad166db21_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RNOSWjgC_0-cad166db21_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RNOSWjgC_0-cad166db21_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RNOSWjgC_0-cad166db21_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RNOSWjgC_0-cad166db21_0_hue_adjust.mp4
240,4038,1411,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/rp9hJAQE_0.avi,Fighting,rp9hJAQE_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rp9hJAQE_0-ba53abf000_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rp9hJAQE_0-ba53abf000_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rp9hJAQE_0-ba53abf000_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rp9hJAQE_0-ba53abf000_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rp9hJAQE_0-ba53abf000_0_hue_adjust.mp4
241,4039,1412,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RPESrVE2_0.avi,Fighting,RPESrVE2_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RPESrVE2_0-58a80119f0_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RPESrVE2_0-58a80119f0_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RPESrVE2_0-58a80119f0_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RPESrVE2_0-58a80119f0_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RPESrVE2_0-58a80119f0_0_hue_adjust.mp4
242,4040,1413,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RQbYptdw_0.avi,Fighting,RQbYptdw_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RQbYptdw_0-52f13c7303_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RQbYptdw_0-52f13c7303_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RQbYptdw_0-52f13c7303_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RQbYptdw_0-52f13c7303_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RQbYptdw_0-52f13c7303_0_hue_adjust.mp4
243,4041,1414,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RR23nrP0_0.avi,Fighting,RR23nrP0_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RR23nrP0_0-ec64efaa64_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RR23nrP0_0-ec64efaa64_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RR23nrP0_0-ec64efaa64_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RR23nrP0_0-ec64efaa64_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RR23nrP0_0-ec64efaa64_0_hue_adjust.mp4
244,4042,1415,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/rRbZUKgk_0.avi,Fighting,rRbZUKgk_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rRbZUKgk_0-e6859fa65d_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rRbZUKgk_0-e6859fa65d_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rRbZUKgk_0-e6859fa65d_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rRbZUKgk_0-e6859fa65d_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rRbZUKgk_0-e6859fa65d_0_hue_adjust.mp4
245,4043,1416,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/rSGIFH7n_0.avi,Fighting,rSGIFH7n_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rSGIFH7n_0-5508556609_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rSGIFH7n_0-5508556609_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rSGIFH7n_0-5508556609_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rSGIFH7n_0-5508556609_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rSGIFH7n_0-5508556609_0_hue_adjust.mp4
246,4044,1417,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/rSumd9HEmrA_0.avi,Fighting,rSumd9HEmrA_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rSumd9HEmrA_0-bf5d3c1282_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rSumd9HEmrA_0-bf5d3c1282_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rSumd9HEmrA_0-bf5d3c1282_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rSumd9HEmrA_0-bf5d3c1282_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rSumd9HEmrA_0-bf5d3c1282_0_hue_adjust.mp4
247,4045,1418,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RUwo8c4s_0.avi,Fighting,RUwo8c4s_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RUwo8c4s_0-11bfc567e6_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RUwo8c4s_0-11bfc567e6_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RUwo8c4s_0-11bfc567e6_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RUwo8c4s_0-11bfc567e6_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RUwo8c4s_0-11bfc567e6_0_hue_adjust.mp4
248,4046,1419,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/RVV3lolZ_0.avi,Fighting,RVV3lolZ_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RVV3lolZ_0-134950683d_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RVV3lolZ_0-134950683d_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RVV3lolZ_0-134950683d_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RVV3lolZ_0-134950683d_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/RVV3lolZ_0-134950683d_0_hue_adjust.mp4
249,4047,1420,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/rYE6iUUF_0.avi,Fighting,rYE6iUUF_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rYE6iUUF_0-3162aad286_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rYE6iUUF_0-3162aad286_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rYE6iUUF_0-3162aad286_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rYE6iUUF_0-3162aad286_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/rYE6iUUF_0-3162aad286_0_hue_adjust.mp4
250,4048,1421,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/s-jW4cyavW0_0.avi,Fighting,s-jW4cyavW0_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s-jW4cyavW0_0-e0fc7cd4a0_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s-jW4cyavW0_0-e0fc7cd4a0_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s-jW4cyavW0_0-e0fc7cd4a0_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s-jW4cyavW0_0-e0fc7cd4a0_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s-jW4cyavW0_0-e0fc7cd4a0_0_hue_adjust.mp4
251,4049,1422,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/s-jW4cyavW0_1.avi,Fighting,s-jW4cyavW0_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s-jW4cyavW0_1-a4392b2a33_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s-jW4cyavW0_1-a4392b2a33_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s-jW4cyavW0_1-a4392b2a33_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s-jW4cyavW0_1-a4392b2a33_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s-jW4cyavW0_1-a4392b2a33_0_hue_adjust.mp4
252,4050,1423,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/s2S2nIWk_0.avi,Fighting,s2S2nIWk_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s2S2nIWk_0-9159f553fd_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s2S2nIWk_0-9159f553fd_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s2S2nIWk_0-9159f553fd_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s2S2nIWk_0-9159f553fd_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s2S2nIWk_0-9159f553fd_0_hue_adjust.mp4
253,4051,1424,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/S5dmvVF4_0.avi,Fighting,S5dmvVF4_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/S5dmvVF4_0-f5a892462b_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/S5dmvVF4_0-f5a892462b_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/S5dmvVF4_0-f5a892462b_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/S5dmvVF4_0-f5a892462b_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/S5dmvVF4_0-f5a892462b_0_hue_adjust.mp4
254,4052,1425,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/s83GiLts_0.avi,Fighting,s83GiLts_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s83GiLts_0-a9ad71b61b_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s83GiLts_0-a9ad71b61b_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s83GiLts_0-a9ad71b61b_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s83GiLts_0-a9ad71b61b_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/s83GiLts_0-a9ad71b61b_0_hue_adjust.mp4
255,4053,1426,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/SaIUKN4N_0.avi,Fighting,SaIUKN4N_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SaIUKN4N_0-74d6af68e9_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SaIUKN4N_0-74d6af68e9_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SaIUKN4N_0-74d6af68e9_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SaIUKN4N_0-74d6af68e9_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SaIUKN4N_0-74d6af68e9_0_hue_adjust.mp4
256,4054,1427,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/SCnBiAteLVI_0.avi,Fighting,SCnBiAteLVI_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_0-44601a7c8d_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_0-44601a7c8d_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_0-44601a7c8d_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_0-44601a7c8d_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_0-44601a7c8d_0_hue_adjust.mp4
257,4055,1428,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/SCnBiAteLVI_1.avi,Fighting,SCnBiAteLVI_1,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_1-6662a5468f_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_1-6662a5468f_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_1-6662a5468f_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_1-6662a5468f_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_1-6662a5468f_0_hue_adjust.mp4
258,4056,1429,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/SCnBiAteLVI_2.avi,Fighting,SCnBiAteLVI_2,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_2-20d6130388_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_2-20d6130388_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_2-20d6130388_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_2-20d6130388_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/SCnBiAteLVI_2-20d6130388_0_hue_adjust.mp4
259,4057,1430,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/sHa6YZW9_0.avi,Fighting,sHa6YZW9_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sHa6YZW9_0-439bf2403a_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sHa6YZW9_0-439bf2403a_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sHa6YZW9_0-439bf2403a_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sHa6YZW9_0-439bf2403a_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sHa6YZW9_0-439bf2403a_0_hue_adjust.mp4
260,4058,1431,0,/content/drive/MyDrive/ucf_experiments/data/rwf/RWF-2000/train/NonFight/sIbVwIO0_0.avi,Fighting,sIbVwIO0_0,rwf,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sIbVwIO0_0-52d2e9a3ca_0_resized.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sIbVwIO0_0-52d2e9a3ca_0_bright.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sIbVwIO0_0-52d2e9a3ca_0_contrast.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sIbVwIO0_0-52d2e9a3ca_0_flip_lr.mp4,/content/drive/MyDrive/ucf_experiments/ciclo_experimental_1/data/augmented_train/sIbVwIO0_0-52d2e9a3ca_0_hue_adjust.mp4
